,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
74,مطعم ابو القاسم,ChIJc3SmACeV5z8R98ezWZNHCGM,31.8502486,47.13484889999999,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42M+RVC, العمارة / قطاع ٣٠ / بداية، شارع المدارس، العمارة،،, ميسان،",2,129
75,مطعم مأكولات الفهد,ChIJJwk_oiHr5z8RqM0SAxqeS0I,31.8304775,47.1479095,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4JX+55V، شارع كورنيش، العمارة،, Amarah",2,63
76,مطعم شهد,ChIJhza_eDHr5z8Res0p0H_ZN0Q,31.8267813,47.1414184,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4GR+PH7, Amarah",2,143
77,مطعم لفات فلافل,ChIJocZiLRmV5z8RDkcUyHvfDIM,31.8469405,47.1214974,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4WC+QHH, Amarah",2,2
78,Al-Turath,ChIJ8dkQ2Cnr5z8RfY-TNHze6Oo,31.8371677,47.1498179,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4PX+VV8، شارع الروضة، العمارة،, Amarah",2,0
79,مطعم الحمداني,ChIJZdspvd3q5z8Rh1Y0ADL04SY,31.8500937,47.1542441,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5X3+XPM، شارع بغداد, Amarah",2,10
80,مطعم هبي تايم,ChIJ6zFvVZSV5z8RiCmVO9raTus,31.8457726,47.1336307,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",العماره قرب مقابل ثانويه، العمارة، قطاع 28، شارع نعمة الريفي,2,0
81,مطعم ومأكولات الشامي,ChIJ4awE8Bfr5z8R0rt9gYZ0qSQ,31.8499983,47.1419923,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42R+2Q3 مقابل مبنى المحافظة - بداية، شارع نعمة الريفي, Amarah",2,1
82,مطعم هوت بركر-Ho Bhrger,ChIJ4corE-Tr5z8RwIUZrf5o-vM,31.8342479,47.1471594,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4MW+MVV، شارع كورنيش، العمارة،، العمارة،, Amarah",2,12
83,مطعم الريس,ChIJG79gNTzr5z8Ryar2DOU2ROk,31.8264975,47.1414109,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4GR+JHF, 6, Amarah",2,23
84,مطعم الغدير,ChIJsRPecTrr5z8RE5XSyn3lscg,31.8312568,47.1413175,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","6, Amarah",2,17
85,Restaurant Hamburkr Spring,ChIJN_p-nTKV5z8RfUAaj6ZsQU4,31.8448625,47.134526,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4VM+WRR، شارع المدارس, Amarah",2,11
86,مطعم زيتونه,ChIJHSstvrfr5z8RYdB2tOV7Yzc,31.8703388,47.1438885,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","V4CV+4GX، شارع المركز، العمارة،، العمارة،, Amarah",2,3
87,Mokolah Restaurant Light,ChIJ5Z-wdNzq5z8RaAY0-J5WYPY,31.848306,47.1510889,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5X2+8C8, Amarah",2,4
88,مطعم لازم شليبه Fast food,ChIJaZNAS6Tr5z8RMn9v1ydLuQw,31.8284014,47.1547405,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5H3+9V9, Amarah",2,35
89,ستيك هاوس,ChIJeyYtiPiV5z8R3M2HAi6S7Gs,31.8476558,47.134679,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4XM+3V7، شارع المدارس، العمارة،, Amarah",2,34
90,مندي صنعاء اليمن والقيمة النجفية,ChIJvcMICKbr5z8R94gBJZ23YUs,31.82696079999999,47.155399,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5G4+Q6Q, Amarah",2,6
91,Barakat Hussein Restaurant,ChIJuYBmNL7q5z8Reot-0X6gGi8,31.8650332,47.1547221,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","V583+2VH, Amarah",2,30
92,مطعم,ChIJwXM6Xfjr5z8RIhqw7U59eZY,31.8584086,47.16246020000001,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","حي الكرامه, Amarah",2,0
93,Italian Restaurant,ChIJ_6orKjSV5z8R-bZ0O9XXw5U,31.8503049,47.1314837,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42J+4H5، شارع نعمة الريفي, Amarah",2,85
94,مطعم وفاء الميمون,ChIJ_evutDnr5z8RKS7ToNEYn3I,31.8137139,47.1703108,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","الحي الجامعي العمارة, Al Kahla",2,38
