,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
76,مطعم عشاق آلمندي,ChIJDba5ql8tAEAR-so6hzL8tp0,35.565424,45.3925079,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","بجانب مجازف ئوتو، سەرەتای شەقامی سالم تەنیشت مجازف ئۆتۆ, بدایةشارع سالم, Sulaymaniyah",2,121
77,Ham Restaurant,ChIJJ75tT3AuAEARyBuki4_m3PM,35.5655198,45.39418209999999,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",Salim Street Sulaymaniyah Kurdistan Region,2,448
78,Kabab Ali,ChIJhXd9KEgtAEARqE7g1NiKKjQ,35.575354,45.3941419,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","60 Malik Mahmud Ring Road, Sulaymaniyah",2,26
79,مطعم باب الحارة,ChIJR_Q0OaQvAEARaSdq4goXW9k,35.56396429999999,45.4003703,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC72+H4Q, Sulaymaniyah",2,4
80,Haji Osman Restaurant,ChIJgf1QHBvTAUARhTZNdMkjnBs,35.63505019999999,45.5016815,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","JGP2+2P7, Sitak",2,234
81,مطعم خانم,ChIJQzsZ3P0tAEARAfzvSwqbpzQ,35.5623705,45.416663,2.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC68+WMV, Qadam Kher St, Sulaymaniyah",2,8
82,مطعم,ChIJJ28og5cuAEARYB3ueqdGEKI,35.5513503,45.4197075,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC29+GVW, Sulaymaniyah",2,11
83,Papacedo,ChIJ1exYSqQtAEARmYkODpIJ-ZM,35.5843651,45.432998,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","HCMM+Q6G, Malik Mahmud Ring Road, Sulaymaniyah",2,271
84,falafelo,ChIJ4Z28YN8tAEAR6AJFlY5yzIE,35.5712805,45.3985379,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","H9CX+GC6, falafelo Kon St,, Sulaymaniyah",2,421
85,Shameran Restaurant مطعم شه ميران,ChIJwQumSeUtAEAR-S3ETo_l1-o,35.5753446,45.4665226,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","50 / 218, Sulaymaniyah",2,38
86,Halsho Restaurant,ChIJeTPPwvLNAUARGWWLMdqVT8U,35.6405408,45.4990133,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","JFRX+HV Sitak, Iraq sulaymaniyah Sitak, Sulaymaniyah 00964 Sitak, Sulaymaniyah",2,611
87,مطعم بابا گرگر,ChIJG7AGOCIsAEARSfZ3cllUVMw,35.5585593,45.435895,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC5P+C9C، Prezga Street, Sulaymaniyah",2,7
88,Grill House Restaurant گریل هاوس ریستورانت,ChIJUXKteIbSAUAR-8aCMcCdoh4,35.628201,45.495104,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Setak - 200 meters after Peshraw Tunnel, Sulaymaniyah",2,51
89,Shkar Restaurant,ChIJ86q8wXEuAEARlEuoWCRxsak,35.5659441,45.3921128,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","H98R+9RH, Salim Street, Sulaimania",2,514
90,Grgashee Restaurant,ChIJH0nTn03PAUAR99oRNenOSpI,35.6957581,45.52922359999999,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","MGWH+8M5, Qala chwalan",2,249
91,Bakhan Restaurant,ChIJFWWQOq4tAEARPlDzMfhoVi4,35.5770482,45.3955175,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","H9GW+R66, Malik Mahmud Ring Road, Sulaymaniyah",2,383
92,Buraq restaurant- مطعم بوراق,ChIJHRuJ8WYtAEARi-6hKxXQK_s,35.5586875,45.4301875,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",Sulaymaniyah,2,51
93,Paru Restaurant,ChIJHcAcjzcsAEARZ_5cy05JS8w,35.5676779,45.4393554,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Mamostayan Street, as",2,187
94,Sfrachi Restaurant,ChIJLfoZ_vgtAEAR9nEb1yEpCBU,35.5678111,45.4240719,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC9F+4JQ, Sulaymaniyah",2,105
95,Dal's Burger,ChIJT0QuMaQtAEARfNxkobGgwKM,35.5842617,45.4329987,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","HCMM+M5X, Malik Mahmud Ring Road, Sulaymaniyah",2,592
96,Diwan Restaurant,ChIJtYv4hSQsAEAR9sewWjOYYgM,35.5609395,45.4340056,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC6M+9JC, Sulaymaniyah",2,464
97,Hazarmerd restaurant,ChIJP5rGnAQlAEARn0FqRAQHdtk,35.5194492,45.356384,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","G994+QHJ, Unnamed Road, Sulaymaniyah",2,57
98,Sfrachi Restaurant,ChIJvTr-Y5UtAEAR76Ur2ShEn-I,35.5557603,45.4351181,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",HC4P+825، fgr,2,1
99,Xanim Restaurant,ChIJby5jTy0tAEARC9LB6dHeJCo,35.562377,45.4166681,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","HC68+XM3, Qadam Kher St, Sulaymaniyah",2,59
100,Wasta Saman Restaurant,ChIJ6Xd3OX3NAUARuoejp5b6oF4,35.6455,45.5008056,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","JGW2+58V, Unnamed Road, Sitak",2,298
101,مطعم يورو,ChIJq2scKi4vAEARp566KmrGZ30,35.5589695,45.4214216,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC5C+HHM, Salim Street, Sulaymaniyah",2,1
102,Ninova Restaurant,ChIJ-S5CJ4guAEARZwJWUybtUd8,35.5591282,45.4026778,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC53+M33, Tri St, Sulaymaniyah",2,163
103,مطعم نەورۆز :newroz restaurant,ChIJV73NGrItAEARxDOEU6o3Zdw,35.5532442,45.4396227,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC3Q+8R4, Kawa St, Sulaymaniyah",2,17
104,Dabashan Fish Restaurant,ChIJVQbmGk0sAEARtXW33TklyDE,35.5755698,45.4413451,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HCGR+5GJ, Sulaymaniyah",2,371
105,Sultan Restaurant,ChIJERj-UJ0uAEARhVPcKwHRNgk,35.5590464,45.4225291,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC5F+J26, Sulaymaniyah",2,16
106,Shkar 2 Restaurant,ChIJx8xVUXMuAEARp-5EB2JVwV8,35.5703093,45.3894411,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","H9CQ+4QG, Malik Mahmud Ring Road, Sulaymaniyah",2,246
