,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
507,كوفي شوب الزيتونة,ChIJ-2TC1juH_T8RK270_wUJags,33.6835828,45.0572866,4.5,"['cafe', 'point_of_interest', 'food', 'establishment']","M3M4+CWM، بلد الرز،, Bald Ruz",2,14
508,كوفي نوستليگا,ChIJV9UgBq-F_T8R_4FCuwg1xXA,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']","Q4FX+8QP, Jasim 'Ajil",2,0
509,كوفي الريس,ChIJS2C8QCmJ_T8R6kT-XMapjx0,33.753557,45.0741007,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']","Q33F+CJH، بلد الرز،،, Bald Ruz",2,0
510,كوفي الاماسي,ChIJU8AB6zGF_T8RaL0sdLlUsx0,33.6950741,45.0771863,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']",M3WG+2VF، فضوة,2,0
511,مطعم وكوفي سوهو-SoHo Restaurant and Coffee,ChIJFeA1YhyH_T8R5up6ceoEjVA,33.690866,45.0621985,5.0,"['cafe', 'point_of_interest', 'food', 'establishment']","M3R6+8VW، شارع الجمعية، بلد الرز، ديالى،, Bald Ruz",2,2
512,مقهى الزهيرات التراثي,ChIJ3x9Bkt2F_T8RMbfPsZ1bvLU,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']","Q4FX+8QP, Jasim 'Ajil",2,0
513,ليالينا,ChIJa1U1l6GH_T8Rci-0f6EFfXo,33.6912147,45.0631332,5.0,"['cafe', 'point_of_interest', 'food', 'establishment']","M3R7+F7J، بلدروز، ديالى،, Bald Ruz",2,2
514,شغف,ChIJUyumB7GF_T8Rtmeo19J0J8A,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",Q4FX+8QP,2,0
515,كوفي حسن الربيعي,ChIJsTqGe5qF_T8RB3XnHm4I3r0,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",Q4FX+8QP، ديالى،,2,0
516,كوفي المشاهير,ChIJGVvQUCaF_T8RdXejjiXt478,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']","Q4FX+8QP, Jasim 'Ajil",2,0
