,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
68,Kebab Restaurant,ChIJ6e2CfzmvWBURZCdtJVdTT2I,31.9929126,44.913616,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWV7+5F6, Al Diwaniyah",2,17
69,مطعم بيت الطين,ChIJfyMIGiKvWBUROIGXHLzbOjk,31.9870316,44.9074038,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWP4+RX5, Al Diwaniyah",2,160
70,Tourism nationalization Restaurant,ChIJMRKnNy-vWBURSLyNPtwFi-o,31.9824714,44.9172194,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWM8+2V7، شارع الجندي المجهول, Al Diwaniyah",2,221
71,مطعم الاكابر,ChIJkyVFsD2vWBURgF47wpcncBU,31.99608,44.9043174,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWW3+CPW, Al Diwaniyah",2,233
72,مطعم اربيل,ChIJwz6vYEqpWBURINsndQB6g4Q,32.002135,44.9270577,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W2G+VRH, Al Diwaniyah",2,58
73,مطعم السكة,ChIJp1zmTKqvWBURic3FRjO4pmc,31.9929375,44.8929375,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XVVV+555 الديوانية, قرب المحكمة, الجديدة",2,38
74,مطعم الجندول,ChIJh3046dGvWBURkBIb1UTN30o,32.0013267,44.9062146,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",شارع الكورنيش، الديوانية‎، إقليم الجنوب,2,83
75,مطعم البندقيه,ChIJF0uQ6DivWBURbRdgsSdWnqg,31.9959834,44.9127097,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWW7+93W, Al Diwaniyah",2,12
76,مطعم قصر السلطان السياحي,ChIJ85cc7FyfWBURrjHV53BNcrQ,32.1475589,44.9979129,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",4XXX+25F، ناحية سومر,2,9
77,Salato سلطة,ChIJD66lUmqvWBURnLJPWjwzZnM,32.0041745,44.90417739999999,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W33+MPH, Al Diwaniyah",2,115
78,Dagharah kebab restaurant management Syed Zia,ChIJDXLeaTSvWBURpKQVahTeJUE,32.0118373,44.9335211,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W6M+PCJ، شارع الدغارة, Al Diwaniyah",2,38
79,مطعم ابن كاطع,ChIJeVNw3lavWBURLpWV_s1nxYo,32.009754,44.9186114,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W59+VCP, Al Diwaniyah",2,63
80,مطعم الزهراء,ChIJd2tHkR-pWBURULej6ya2YIU,31.9932265,44.9270557,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWVG+7RQ, Al Diwaniyah",2,2
81,مطعم واثق,ChIJbVyqqmilWBUR6Rxh10HrU3E,32.0149956,44.9152353,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W78+X3X سوق, Dagharah",2,12
82,مطعم الكوخ,ChIJK0xhmAqpWBURjVGg_C0Ct1U,31.9978648,44.94956670000001,2.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",الديوانية، العسكري 3,2,6
83,كافتيريا الاخوين,ChIJEZ4SZ2OnWBURAgK9J9GTdv0,32.0100581,44.931486,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W6J+2JC, Al Diwaniyah",2,1
84,كوفي ومطعم الخيمة,ChIJjWFeNg2vWBURgHLfxYbi51g,31.9977378,44.9095087,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",شارع المتحف،، الديوانية،,2,31
85,ابو علي جويسم,ChIJN-lVjPSvWBUREn0slftbIoE,31.9918849,44.9191454,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWR9+QM2, شارع الدغارة،, Al Diwaniyah",2,0
86,Seafood Chef,ChIJzQf-yEKvWBURSnuXy-RDj38,32.0084292,44.9079183,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W55+959, Al Diwaniyah",2,31
87,شاورما الحطاب,ChIJM_3JSAevWBURg_yMsBrsa6c,31.9990725,44.9253529,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",XWXG+J48، دیوانیه،،,2,14
88,مطعم حياوي,ChIJ3esuULevWBURihYiysn8e00,31.9950234,44.8886466,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",XVWQ+2F2، شارع بغداد، الديوانية‎،,2,100
89,مطعم كباب علاوي حسوني,ChIJDTWVsCGhWBURlSOTy68mp0o,32.1231634,44.9312776,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",4WFJ+5GJ، دغاره،,2,27
90,مطعم ومأكولات الساحر,ChIJiX3M-TmvWBURyzcTBTC9uYc,31.9921165,44.91542339999999,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWR8+R5P, Al Diwaniyah",2,19
91,مطعم حسان الدولي,ChIJU5DG5XWlWBURLOtao7-ECUA,32.0827258,44.92533539999999,2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","3WMG+34W، ديوانية،, Al Diwaniyah",2,1
92,مطعم كباب طارق,ChIJORuNVlyvWBURbIPuDl8aFeY,32.0107737,44.9093581,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W65+8P5, Al Diwaniyah",2,340
93,مطعم ومأكولات بركات الامام الحسين للوجبات السريعه بادارة عادل الخزعلي,ChIJAaYB1FlVXxUR_-7HMk2YTes,31.8252602,44.9446727,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",RWGV+3Q5، مدينة السدير الديوانية,2,1
