,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
75,Yemen Mandi Restaurant,ChIJg_GUkzciB0ARdYmsEWyPo5w,36.202194,44.0209267,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","مجاور رويال مول, Shoresh Bridge, Erbil",2,1136
76,مطعم لفات شاورما قرب الجوازات بارك ٣٢,ChIJL5fi3LsjB0AROpeRuBgGdLY,36.183148,43.9538682,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,5
77,مطعم الوميض,ChIJZQSk4BYlB0ARdAY3t_Ppf4I,36.1540489,44.0395743,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,59
78,Abdullah Restaurant,ChIJV1YG0LI8B0ARVnie-V5lccw,36.1565405,43.9981306,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","5X4X+J76, Erbil",2,36
79,Olive Restaurant,ChIJQR0emxs7B0ARkIYRkliorIM,36.1241467,44.0175458,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,195
80,Zahrat Al Sham Restaurant,ChIJLe3RhtQmB0ARPH0mym38tj0,36.2043243,44.1210375,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","643C+PCC plus life complex, Shariy ANDAZYARAN",2,216
81,Sham Restaurant,ChIJZxa-JQwjB0ARRctJrXzGoqg,36.1781969,44.0177755,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","52H9+74M, Erbil",2,267
82,Al Rabouh Restaurant,ChIJW58sNrwiB0ARM3KPkQOIKR0,36.1891362,43.9624356,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XQ6+MX2, Qazi Muhammad, Erbil",2,203
83,مطعم ليالي قامشلو,ChIJ4TmJqGs7B0ARy97Ec2_IGQI,36.1214238,43.9691696,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","Makhmur, قتوي،",2,99
84,مطعم مندلي,ChIJ__2qcgkjB0ARhIAPDrVA0AI,36.194736,44.06020650000001,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","53V6+W49، كويه، اربيل،, Erbil",2,58
85,Tamdar Restaurant,ChIJUcXJ5VAiB0ARbp2zUOVRAvw,36.1995546,43.9990963,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XXX+VM4, Erbil",2,270
86,Samad Restaurant,ChIJIZrKrEEiB0ARQyDkZ09plx0,36.20393749999999,44.0086875,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","6235+HF, Erbil",2,2595
87,Heshu Restaurant,ChIJZ0CMKDcjB0AR4wC14zXG_L8,36.1666867,43.99626050000001,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","5X8W+JGW, جادەی مخمور نزیک مزگهوتی شهید خدر سوارە Erbil زورگەزراو, Erbil",2,179
88,مطعم كباب فاروق,ChIJG1tpggwjB0AREjENDSkGKi8,36.1773879,44.0210783,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","60 m, Erbil",2,1316
89,Yousif Restaurant,ChIJedxi7f8iB0AR_bauin0clUk,36.1883613,44.0075409,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","52Q5+82V، Yousif Azeez, Ground Floor., Bata, Erbil",2,37
90,Ali Al Qasab restaurant,ChIJxZW4C88mB0ARj74V8fa2K3s,36.1976612,44.1191107,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","54X9+3M7, Erbil",2,132
91,Silya Restaurant and Cafe,ChIJJ-dTQPInB0AR3FN5obNKwxA,36.21884960000001,44.1471235,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","649W+GRX, Unnamed Road, Kasnazan",2,100
92,Today Restaurant,ChIJEU2m558kB0AR555kG6llXfQ,36.1613597,44.0306615,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","526J+H74, Erbil",2,2157
93,Abdulrahman Resturant,ChIJY1PNkfIjB0AReZB8R8udSoA,36.1891399,44.0077877,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Salahaddin, Erbil",2,8
94,Dokaly Kabab Restaurant,ChIJqQ0XYmAZB0ARYPX5rIlpwvE,36.2290965,43.9907111,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",اربيل ، عنكاوا ، قرب كنيسة مار يوسف Erbil Ankawa,2,296
95,Abdullah Fast Food | مطعم عبدالله,ChIJ10_OAPYjB0AR1p8PDiZWv2s,36.2038063,44.0127905,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","مسجد البیظاء،, اربيل،",2,41
96,Marina Restaurant,ChIJtXPWxCMfB0ARrfxnOBQAfag,36.2450941,43.99004180000001,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",Bahirkah Street erbil-ankawa-108 0000,2,652
97,Kebab,ChIJ5xfAjOAjB0ARRPdppCC8chI,36.1959731,44.0646298,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","53W7+9VJ, Erbil",2,73
