,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
577,كوفي شوب العايذي,ChIJpVfdvxG54z8RpJz0c3OWuPQ,32.51529910000001,45.81478389999999,3.8,"['cafe', 'food', 'point_of_interest', 'establishment']","GR87+4W7، شارع المغرب، الكوت،, Kut",2,4
578,كوفي شوب البارون,ChIJDXYH_-K54z8RQUgqmt3alLI,32.4976359,45.8236247,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",FRXF+3F2، شارع مثلجات فستقه،، شارع كورنيش الكوت، السده،,2,55
579,SRT Cafe,ChIJn4NYvP254z8RG0XEDMNsrV8,32.512133,45.810412,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","GR66+V52، شارع المغرب، الكوت،, Kut",2,0
580,Meridian cafe,ChIJqbdZGye54z8RcXftfco02G0,32.5232039,45.81550740000001,3.5,"['cafe', 'point_of_interest', 'food', 'establishment']","GRF8+75H, Al-Zaharaa ST, Kut",2,33
581,London cafe,ChIJY6qTlj254z8R5hzYq3uUdto,32.5310084,45.8099094,3.7,"['cafe', 'point_of_interest', 'food', 'establishment']","GRJ5+9XH, Kut",2,59
582,مقهى الحكيم الرياضي,ChIJTV-EkNO_4z8R3e2mycKSJc4,32.5389042,45.8558818,3.6,"['cafe', 'point_of_interest', 'food', 'establishment']","GVQ4+H96, Kut",2,7
583,مقهى الروشه,ChIJjaS2na244z8R0fF3O9KCJZ8,32.4975827,45.8254062,3.4,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXG+255, Kut",2,25
584,كوفي شوب وحدائق الحجي,ChIJS21z9kC_4z8RHJ-PQiXWmSo,32.4992412,45.8481455,3.4,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXX+M6M, Kut",2,9
585,Alkoogh café كافيه الكوخ,ChIJSTIO27-54z8R1FC2dZ4e_TM,32.5195222,45.8027862,3.9,"['cafe', 'point_of_interest', 'food', 'establishment']","GR93+R42, Kut",2,52
586,مقهى الأدباء,ChIJxUJYcrK44z8RmX76kHVHKO4,32.4983454,45.8245558,3.6,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']","FRXF+8RP, Kut",2,58
587,مقهى الكورنيش,ChIJbwTqbie54z8RVlg94Vgzaac,32.498759,45.82191960000001,3.7,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXC+GQF, Kut",2,23
588,البارون كافي,ChIJz-4yTvS_4z8R0wAU-H_R0j0,32.53156999999999,45.8292161,3.7,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",16/302، الكوت،,2,3
589,شاي السيد,ChIJLVwlpLm54z8Rdsb-tb1lugU,32.4970691,45.8263166,4.4,"['cafe', 'point_of_interest', 'food', 'establishment']","FRWG+RGG, Kut",2,5
590,مقهى علاوي السيد,ChIJfcRnTofH4z8RpQN3guELgbY,32.4805037,45.8218235,0.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']","جسر حي الجهاد، شارع السوق, Kut",2,0
591,Paris cafe,ChIJv9VTHLG44z8RWcgFqOrSUw0,32.4995077,45.8208882,3.8,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXC+R92, Kut",2,60
592,Cafe Etap,ChIJBdosW6244z8RFARC_pSJekA,32.4984347,45.827262,3.8,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']","FRXG+9WC, Kut",2,343
593,cafe المطعم التركي,ChIJd_0aZBG54z8RRJt2wWBoxQc,32.5156513,45.8077584,3.8,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']","GR85+739, Kut",2,62
594,مقهی گنش,ChIJUVY5g2m54z8R5KfXrqFDDKk,32.49885800000001,45.8218725,4.0,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXC+GQF, Kut",2,21
595,مقهى وبليارد الأنيق,ChIJe8g27d654z8RE0XwUKuCFDc,32.4984054,45.8275611,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXH+927، شارع المقاهي، الكوت،, Kut",2,0
596,مقهى عباس جبار,ChIJIZUYiK254z8RGplRhn3nTJ8,32.4958541,45.8132123,0.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']",FRW7+7M7 متنزه، الكوت،,2,0
597,كهوة حنوش,ChIJXXUGwIe_4z8RcH4jXiY48CU,32.5007863,45.8338415,5.0,"['cafe', 'point_of_interest', 'food', 'establishment']",13/112، الكوت،,2,1
598,مكتب السيد للاركيلة والمعسلات,ChIJF_hhV_zH4z8RIA0a5bFzfUA,32.4770098,45.8122216,0.0,"['cafe', 'point_of_interest', 'store', 'food', 'establishment']","مركز الشباب, Kut",2,0
599,مقهى ساحة العامل,ChIJ0amIJx254z8RQNZbXQdufMM,32.4981472,45.8275101,3.4,"['cafe', 'point_of_interest', 'food', 'establishment']","FRXG+CWH Al Amel Squir، FRXG+9WC، الكوت،, Kut",2,5
